snr,flood,layered
-3.88888888888889,0.261369197530864,0.261369197530864
-2.77777777777778,0.233896604938272,0.233896604938272
-1.66666666666667,0.204533148148148,0.204533148148148
-0.555555555555556,0.174173312757202,0.174173312757202
0.555555555555556,0.142830390946502,0.142830349794239
1.66666666666667,0.11120621399177,0.111207037037037
2.77777777777778,0.0778861111111111,0.0778659053497942
3.88888888888889,0.0349334362139918,0.0306420987654321
5.0,0.0020288683127572,0.0007236625514403
